source_cluster,destination_cluster,hour, count, passengers, fare, trip time, trip distance, JFK trips, credit payments, cash payments
15,12,3,17,1.65,39.08,19.76,12.48,0,0.41,0.59
3,6,19,2,4.5,41.8,23.5,12.27,0,0,1
21,12,22,122,1.61,48.37,39.36,13.04,0,0.61,0.39
12,3,2,19,1.95,20.2,12.63,5.36,0,0.26,0.68
28,5,17,632,1.81,26.83,34.83,5.47,0,0.63,0.36
11,11,7,10,1,18.69,8.6,3.55,0,0.5,0.4
23,20,6,35,1.29,37.21,23.69,11.53,0,0.43,0.54
22,3,18,3,1,16.97,17.33,3.96,0,0,1
5,5,15,115649,1.72,11.6,13.44,1.63,0,0.51,0.48
21,6,9,3,1,80.38,41.67,19.91,0,0.33,0.67
12,2,19,9,1.56,23.15,18.78,4.97,0.11,0.56,0.44
5,4,23,25,2.08,88.49,52.36,22.61,0,0.6,0.36
7,28,6,39,1.9,29.06,22.21,6.94,0,0.56,0.44
7,28,9,16,1.56,34.17,25.62,7.64,0,0.81,0.13
20,9,12,3,1.33,25.1,24.67,4.95,0,0.33,0.67
18,1,21,43,1.67,50.96,29.58,13.27,0,0.72,0.28
21,15,10,181,1.65,39.29,38.18,12.13,0.01,0.56,0.44
15,7,3,51,1.33,38.62,19.96,12.23,0.02,0.47,0.49
23,9,6,37,1.54,33.5,25.73,8.61,0,0.65,0.35
28,23,15,28,1.71,27.94,24.71,6.73,0,0.75,0.25
13,26,13,1,1,136.3,38,22.84,0,1,0
2,28,18,75,1.91,40.56,42.13,10.4,0,0.65,0.35
23,21,8,345,1.78,53.59,31.51,12.93,0,0.78,0.22
15,25,10,14,1.5,51.45,27.14,15.31,0,0.36,0.64
3,20,20,16,1.5,15.66,10,3.11,0.06,0.56,0.44
2,21,20,59,1.85,53.4,30.25,13.22,0,0.8,0.2
12,8,22,1,1,13.34,2,1.6,0,0,1
28,28,4,503,1.69,8.37,5.3,1.36,0,0.29,0.69
5,25,4,108,2.09,45.58,52.12,14.5,0,0.23,0.71
15,7,4,58,1.55,37.08,19.55,11.99,0,0.31,0.67
9,28,7,50,1.82,30.87,22.4,6.48,0.04,0.7,0.3
23,23,17,2409,1.71,11.22,9.08,1.61,0,0.63,0.36
5,26,13,9,1.78,91.58,39.44,17.12,0,0.67,0.33
18,17,21,4,1.5,61.13,29,13.65,0,1,0
15,4,11,7,2.14,115.05,69,33.49,0,0.29,0.71
7,18,11,40,1.6,24.93,27.8,4.88,0,0.5,0.5
5,14,0,16,1.38,84.25,42.31,19.81,0,0.81,0.13
21,4,19,3,1,75.23,48,25.13,0,0.67,0.33
18,15,11,489,1.78,63.9,51.35,19.61,0.98,0.63,0.37
23,2,21,3969,1.68,14.54,12.85,2.63,0,0.74,0.26
2,21,8,553,1.62,50.98,31.39,13.23,0,0.83,0.17
12,12,8,64,1.03,16.25,13.67,3.27,0,0.61,0.36
3,28,23,41,1.44,13.91,9.81,2.69,0.05,0.27,0.71
21,17,0,15,1.2,46.51,22.4,13.45,0,0.67,0.33
2,23,1,520,1.86,13.08,15.74,2.44,0,0.65,0.35
11,11,17,7,1.71,24.51,8.28,2.93,0,0.86,0.14
3,12,18,5,2.2,21.08,14.8,5.13,0,0.4,0.6
15,26,13,18,1.67,78.53,40.61,19.77,0,0.67,0.33
15,1,11,39,1.74,56.67,27.23,14.96,0,0.56,0.44
5,16,14,1,1,67.05,21,12.51,0,1,0
18,12,23,52,1.73,49.43,41.31,13.49,0,0.5,0.5
18,29,11,14,1.79,71.25,59.86,17.08,0.07,0.36,0.57
2,26,21,3,3.33,71.35,40.33,16.24,0,0.33,0.67
3,23,17,5,1.2,49.88,41.4,12.73,0.6,0.6,0.4
2,3,6,73,1.44,38.34,24.04,11.34,0.01,0.47,0.53
5,14,3,17,1.29,79.32,28.59,17.37,0,0.53,0.41
3,29,23,19,1.74,21.27,15.05,5.29,0,0.42,0.58
9,13,14,2,1,26.83,20.5,6.9,0,0.5,0.5
18,22,21,12,1.67,55.36,37.08,15.58,0,0.75,0.17
5,29,4,99,1.75,50.99,45.99,14.83,0,0.56,0.41
3,5,18,54,2.07,56.77,36.89,11.2,0.74,0.5,0.48
12,13,17,1,3,44.3,55,14.4,0,0,1
21,8,13,17,1.65,47.04,20.41,11.61,0,0.65,0.35
3,28,1,13,1.46,12.87,9.92,2.75,0,0.31,0.69
21,29,17,74,1.65,41.62,39.34,11.85,0,0.31,0.69
28,10,5,385,1.57,13.29,9.3,2.87,0,0.48,0.52
1,25,11,1,3,10,12,1.3,0,1,0
23,28,5,94,1.67,29.32,19.45,8.11,0,0.68,0.31
12,22,1,1,1,25.8,19,7.99,0,0,1
4,22,15,1,2,0.3,0,0.6,0,0,0
18,25,22,19,1.63,45.98,31.47,13.24,0,0.37,0.58
5,14,13,12,1.83,86.3,31.17,15.12,0,0.67,0.33
22,2,23,2,1,42.55,41.5,11.31,0.5,0.5,0.5
10,23,12,1130,1.65,27.78,27.46,6.03,0,0.75,0.25
23,15,18,196,1.8,63.53,61.93,19.44,0.96,0.7,0.3
9,29,1,20,1.6,24.21,16.95,6.9,0,0.2,0.8
15,14,22,11,1.18,75.22,31.18,21.12,0,0.45,0.45
2,1,16,3,1.67,74.15,57.67,14.38,0,1,0
29,23,21,1,1,82.55,20,10.26,0,1,0
28,9,17,17,1.41,39.18,36.47,7.52,0,0.65,0.35
2,15,20,116,1.56,60.51,42.57,19.68,0.71,0.72,0.28
3,1,15,2,1.5,21.05,27.5,5.44,0,0,1
20,15,6,13,1.54,67.24,33,20.75,1,0.92,0.08
28,2,21,54,1.57,37.97,29.11,10.24,0,0.81,0.17
28,1,4,5,3.6,28.7,14.6,9.71,0,0.8,0.2
5,8,23,53,1.51,65.13,41.53,17.96,0,0.75,0.25
29,3,9,4,1,12.43,9.5,2.32,0,0.5,0.5
3,2,7,47,2.08,42.24,36.28,11.4,0.02,0.45,0.55
10,11,9,2,1,85.05,34.5,13.34,0,1,0
6,0,18,1,5,19.84,14,3.82,0,0,1
20,28,16,75,1.73,13.18,11.17,2.36,0,0.38,0.59
23,5,7,12727,1.56,14.09,13.39,2.73,0,0.8,0.2
10,29,4,20,1.35,42.17,28.3,13.4,0,0.4,0.6
2,20,1,120,1.72,44.97,40.22,13.46,0,0.65,0.35
3,9,12,22,1.45,23.33,20.18,6.04,0,0.5,0.45
28,2,15,14,1.93,40.66,39.29,9.57,0,0.79,0.21
20,9,15,3,2.67,17.81,17.33,3.44,0,0,1
20,18,17,55,1.82,23.6,19.49,5.27,0,0.69,0.31
7,29,22,6,1.67,33.92,22.67,10.48,0,0.67,0.33
5,13,13,135,1.73,65.76,47.81,15.6,0.92,0.86,0.14
15,13,9,41,1.61,17.25,11.12,4.95,0,0.12,0.8
21,29,12,73,1.49,38.62,49.03,12.15,0,0.33,0.67
15,23,7,222,1.71,67.46,80.3,20.31,0.95,0.74,0.25
13,2,19,6,1.17,63.31,41.5,17.68,0.5,0.83,0.17
28,18,13,1159,1.8,12.69,11.28,2.31,0,0.58,0.42
15,13,8,99,1.98,19.77,25.59,5.81,0.03,0.1,0.85
12,12,1,42,1.29,15.59,7.19,2.98,0,0.5,0.43
12,20,23,6,1,17.75,9.5,4.68,0,0.5,0.5
9,18,11,52,1.64,44.16,34.27,8.84,0.08,0.75,0.25
20,15,19,4,1.25,60.08,44.5,19.28,0.5,0.25,0.75
13,2,22,12,1.08,61.17,46.33,18.08,0.83,0.75,0.25
2,21,13,1027,1.65,56.47,37.27,13.96,0,0.85,0.14
3,2,20,12,1.58,45.97,22.92,11.66,0.42,0.75,0.25
3,5,23,70,1.8,53.67,46.69,10.98,0.57,0.67,0.31
7,12,3,12,1.25,32.74,19.75,9.65,0,0.58,0.42
2,18,3,191,1.62,24.73,19.11,6.24,0,0.7,0.3
15,1,19,95,1.4,54.2,30.89,16.23,0,0.47,0.5
5,25,2,90,1.86,52.77,29.91,15.91,0,0.42,0.53
21,23,12,402,1.64,55.27,42.59,13.03,0,0.84,0.16
20,23,15,8,1.88,31.95,24.75,8.53,0,0.63,0.38
5,4,8,5,1.4,62.25,38.6,14.28,0,0.8,0.2
21,17,23,20,1.4,60.09,23.5,14.27,0,0.55,0.45
21,29,6,6,1.33,33.38,20.17,10.24,0,0.5,0.5
1,3,16,2,1.5,25.8,16.5,6.89,0,0.5,0.5
9,12,20,8,1.63,44.34,17.88,8.75,0,0.5,0.5
9,5,2,127,1.6,27.18,21.2,6.75,0.02,0.62,0.37
2,21,7,688,1.6,49.45,28.6,13.05,0,0.84,0.15
5,25,21,94,1.72,62.56,39,16.41,0,0.66,0.33
9,29,8,6,2.5,23.73,17,6.16,0,0.5,0.5
3,5,2,15,1.67,43.19,23.2,10.32,0.4,0.47,0.53
20,10,9,58,1.69,26.29,23.76,6.14,0,0.64,0.36
21,2,10,1478,1.7,50.7,37.41,13.2,0,0.81,0.19
23,9,11,59,1.75,40.37,34.61,9.51,0,0.69,0.31
1,21,10,1,1,44.8,30,15.23,0,0,1
3,28,12,23,1.39,11.13,10.65,2.12,0,0.39,0.61
15,26,12,18,2.22,75.79,38.33,18.14,0,0.56,0.39
22,22,14,15,1.4,9.56,9.2,2.4,0,0.27,0.67
20,5,2,21,1.38,33.29,23.1,10.59,0,0.43,0.57
28,21,6,188,1.78,36.59,18.54,8.27,0,0.78,0.22
11,11,2,5,1.2,15.9,4.2,5.26,0,0.2,0.8
15,11,16,12,1.33,89.03,54.5,20.11,0,0.42,0.58
25,25,1,3,1,6.3,4,1.65,0,0,0.67
5,29,12,32,1.81,60.38,91.97,16.67,0.06,0.41,0.56
10,8,15,7,1.86,47.99,43.14,12.33,0,0.57,0.43
28,28,7,1208,1.67,8.01,8.06,1.21,0,0.42,0.58
15,15,23,447,1.64,16.13,10.22,5.08,0.05,0.29,0.65
15,21,11,238,1.68,47.21,32.74,13.35,0,0.45,0.55
7,18,1,43,1.91,25.18,19.4,5.69,0.02,0.6,0.4
23,6,22,4,2,85.38,40.5,19.5,0,1,0
12,10,20,15,1.8,26.84,33.07,6.15,0,0.53,0.47
21,22,21,28,1.61,37.35,21,11.14,0,0.5,0.5
18,25,4,8,1.5,44.68,20.5,12.97,0,0.25,0.75
18,7,12,69,1.74,31.07,31.26,6.91,0.01,0.51,0.49
23,9,10,36,1.78,39.21,34.11,9.08,0,0.58,0.42
21,8,1,9,2.56,34.35,17,10.58,0,0.33,0.67
12,9,6,25,1.72,20.56,13.2,3.82,0,0.8,0.2
20,10,3,34,1.29,25.03,16.65,6.77,0,0.53,0.41
28,26,9,1,1,64.01,29,16.5,0,1,0
3,10,14,31,1.94,30.88,23.48,7.21,0.16,0.42,0.55
22,10,5,2,1,53.09,32,15.93,0,0,1
29,15,6,6,1.17,25.64,18.83,7.43,0,0.67,0.33
18,8,9,4,1,72.42,36,17.74,0,0.75,0
7,1,18,1,1,16.8,18,3.63,0,0,1
21,20,4,7,1.43,37.92,19.14,9.95,0,0.57,0.43
3,21,23,5,1.4,49.79,26.6,8.69,0,0.4,0.6
23,9,14,72,1.82,40.62,40.9,9.21,0.01,0.68,0.32
18,23,2,239,1.77,15.91,12.56,3.55,0,0.56,0.44
28,7,3,19,1.53,36.42,21.58,8.61,0.05,0.53,0.47
21,13,11,16,1.87,36.29,27.06,11.31,0,0.44,0.56
11,11,22,18,1.72,27.53,10.78,4.94,0.06,0.72,0.28
9,28,9,25,1.52,31.25,20.88,5.98,0,0.72,0.28
21,23,3,3,1,46.6,24.33,12.36,0,1,0
21,21,0,162,1.69,19.09,10.53,4.27,0,0.42,0.51
23,7,21,199,1.92,35.99,31.22,8.54,0,0.83,0.17
21,14,11,6,1,86.84,39.33,20.9,0,0.5,0.33
7,18,22,37,2,24.9,22.46,5.4,0.03,0.54,0.46
12,21,7,2,1,72.55,33.5,13.84,0,1,0
23,15,5,181,1.6,63.48,31.96,19.11,0.99,0.8,0.2
8,11,12,1,1,17.3,23,3.2,0,0,1
3,21,15,19,2.11,29.37,21.21,7.19,0,0.63,0.37
15,28,5,83,1.73,65.18,32.47,18.85,0.95,0.72,0.28
28,2,8,88,1.68,37.94,35.04,9.75,0,0.8,0.2
21,23,10,505,1.7,56.15,44.19,13.07,0,0.83,0.17
21,18,17,1686,1.82,47.6,40.18,10.15,0,0.74,0.26
21,6,20,8,1.5,73.37,24.37,15.08,0,0.63,0.37
10,13,7,17,1.41,64.75,34.82,15.84,0.82,0.94,0.06
18,4,21,3,2.33,79.53,39,21.21,0,0.67,0.33
28,21,17,55,2.06,42.9,31.78,8.54,0,0.82,0.18
3,7,16,23,2.17,19.34,17.57,4.76,0,0.17,0.83
18,7,10,92,1.46,27.73,29.46,6.32,0,0.35,0.64
12,12,19,53,1.36,14.21,11.32,2.25,0,0.53,0.45
9,18,16,85,1.63,45.29,37.97,9.19,0.07,0.8,0.2
21,7,11,411,1.78,16.59,13.84,3.87,0,0.44,0.55
15,17,8,29,1.65,49.21,28.35,13.03,0.03,0.48,0.52
21,18,13,1178,1.85,46.88,41.38,10.29,0,0.69,0.3
9,21,5,131,1.34,18.96,9.64,4.42,0,0.65,0.34
15,18,17,1207,1.84,63.68,64.46,20.1,0.99,0.58,0.41
9,2,23,175,1.68,24.38,17.69,5.87,0.01,0.64,0.35
3,5,17,50,1.88,58.12,40.06,11.27,0.76,0.54,0.46
2,20,14,34,1.74,46.7,85.06,13,0,0.41,0.59
10,28,2,1072,1.65,15.24,12.34,3.44,0,0.51,0.49
9,3,7,64,1.5,22.73,15.2,5.53,0,0.58,0.39
9,18,23,49,1.59,41.71,28.71,8.8,0.08,0.82,0.18
5,8,11,15,1.8,55.72,37,15.02,0,0.73,0.27
20,25,0,6,1.5,27.3,24.33,7.55,0,0.33,0.67
21,2,6,39,1.49,49.73,67.08,13.62,0,0.87,0.13
29,5,4,1,1,54.3,27,17.5,0,1,0
5,22,9,12,1.17,72.41,43.33,15.43,0.08,0.67,0.33
7,28,0,17,1.18,35.82,21.24,8.06,0,0.65,0.35
10,28,17,2286,1.68,15.66,16.64,2.82,0,0.53,0.46
7,28,5,15,2.67,31.91,20.2,7.72,0,0.4,0.53
22,3,1,5,1.4,31.06,20.4,8.62,0,0.2,0.8
1,7,19,1,1,24.3,22,6.8,0,0,1
21,13,13,18,2.5,37.62,32,10.94,0,0.44,0.56
29,15,16,6,2.67,33.8,31,10.99,0.17,0.33,0.67
7,2,17,20,2.1,36.52,32.2,8.74,0.05,0.7,0.3
21,5,1,1296,1.75,40.3,20.72,10.07,0,0.82,0.18
7,3,19,37,1.76,22.04,18.73,5.57,0,0.35,0.65
18,21,12,1193,1.77,49.4,33.22,11.03,0,0.71,0.28
29,5,22,5,1,22.21,19.2,7,0.2,0.8,0.2
18,23,12,1690,1.66,19.25,21.54,3.8,0,0.7,0.3
2,22,13,4,1,45.24,35.25,14.56,0,0.5,0.5
28,9,13,23,1.35,36.35,29.57,7.49,0,0.65,0.35
23,18,1,1626,1.7,17.6,14.07,3.8,0,0.75,0.25
18,1,22,52,1.52,54.97,33.29,14.92,0,0.67,0.33
7,23,8,20,1.7,45.12,87,8.62,0,0.7,0.3
5,21,17,5274,1.72,52.71,43.04,10.93,0,0.8,0.2
22,21,2,2,1,58.3,20,8.76,0,0.5,0.5
15,29,15,308,1.58,23.29,24.98,6.15,0,0.26,0.73
15,7,6,418,1.71,41.9,39.18,12.56,0,0.39,0.6
23,7,12,20,1.15,43.41,38.65,9.5,0,0.75,0.25
21,18,20,1524,1.77,43.44,26.97,10.13,0,0.8,0.19
10,1,13,16,1.5,45.3,37.56,12.19,0,0.63,0.38
23,28,17,73,1.7,33.69,34.62,7.59,0,0.75,0.25
2,4,22,2,1.5,60.09,33.5,16.48,0,0.5,0.5
3,20,9,23,2.26,16.09,12.87,3.73,0.04,0.22,0.78
1,1,22,20,1.15,20.1,9.25,4.27,0,0.6,0.4
12,23,13,2,1.5,48.13,31.5,15.22,0.5,1,0
18,12,3,20,2.15,48.65,35.15,14.65,0,0.55,0.4
12,5,20,13,2.08,27.61,19.62,5.68,0.15,0.62,0.38
23,25,22,4,2.5,66.36,38.25,16.29,0,0.75,0.25
20,9,0,21,1.52,36.61,24.19,9.62,0,0.48,0.52
22,9,2,2,1,23.55,14,7.53,0,0,1
5,13,9,65,1.91,66.47,37.06,16.05,0.97,0.92,0.08
5,13,12,86,1.78,66.22,50.31,15.26,0.94,0.87,0.13
2,23,17,1878,1.73,14.38,15.92,2.2,0,0.62,0.38
23,12,10,19,2.21,41.53,26.68,8.94,0,0.63,0.32
18,1,14,10,1.5,56.12,46.4,13.65,0,0.5,0.5
15,18,9,330,1.79,62.63,64.45,20.11,0.98,0.54,0.45
18,7,1,708,1.73,23.06,24.34,5.64,0,0.47,0.52
11,11,20,21,1.24,12.56,11.29,1.89,0,0.57,0.43
29,3,8,8,2,15.93,14.5,4.06,0,0.25,0.75
23,5,20,18750,1.7,12.84,11.93,2.05,0,0.69,0.31
11,12,0,1,1,14.3,11,3.5,0,1,0
18,12,16,21,1.95,55.32,51.33,12.67,0.1,0.62,0.38
7,2,2,28,2,31.93,21.29,8.42,0.04,0.61,0.39
9,29,10,4,1,24.35,15,6.82,0,0.75,0.25
12,2,15,17,1.59,40.85,31.29,11.42,0.24,0.47,0.53
15,22,12,22,1.86,49.98,65.14,14.44,0,0.36,0.64
28,9,9,18,1.89,27.31,17.39,5.31,0,0.61,0.33
2,11,2,1,1,61.58,22,12.3,0,1,0
7,29,3,14,1.36,35.52,19.29,10.73,0,0.57,0.43
18,15,16,666,1.71,63.93,71.64,19.35,1,0.64,0.36
13,11,18,2,3.5,69.42,85,24.77,0,0,1
9,13,18,3,2.33,26.22,22.67,6.59,0,0.67,0.33
29,29,18,7,2.14,43.62,18,10.27,0.14,0.71,0.29
20,5,21,78,1.42,31.92,22.31,8.61,0,0.67,0.32
15,27,9,4,1.25,196.11,78.5,48.58,0,0.5,0.5
23,3,15,27,1.93,50.9,60.78,12.27,0.11,0.33,0.67
20,9,17,6,1.5,37.49,29.83,8.03,0,0.33,0.67
5,8,18,17,1.47,64.49,48.41,16.05,0,0.65,0.35
20,23,7,15,1.67,32.03,26.4,8.82,0,0.73,0.27
20,28,14,95,1.71,12.3,10.76,2.35,0,0.41,0.58
5,26,2,24,1.58,82.71,33.5,20.74,0,0.71,0.29
13,23,19,10,1.4,79.9,45.6,17.66,0.7,0.7,0.3
7,13,4,7,1.14,35.51,22.43,10.5,0,0.57,0.43
3,5,12,35,1.97,59.88,46.57,11.52,0.43,0.71,0.29
2,12,10,60,1.53,27.54,35.2,6.09,0.02,0.78,0.22
15,29,5,68,1.87,20.9,12.79,5.92,0,0.25,0.74
12,28,12,3,1,31.98,24.67,9.25,0,0.67,0.33
1,18,18,1,1,14.76,14,1.73,0,1,0
20,2,19,9,2.44,48.87,37.78,12.2,0,0.67,0.33
21,15,1,26,1.62,35.73,18.08,11.2,0,0.69,0.31
23,23,22,2368,1.72,10.02,6.77,1.54,0,0.65,0.34
2,1,1,15,1.53,61.39,35,17.91,0,0.73,0.27
28,9,1,34,1.97,33.45,23.44,8.17,0,0.59,0.41
5,4,13,5,1.2,100.48,48.4,20.06,0,0.8,0.2
18,11,19,2,1.5,76.2,39,16.2,0,1,0
15,16,0,6,3.33,68.58,31.17,25.94,0,0.67,0.17
23,15,13,205,1.56,64.1,62.3,20.49,0.99,0.76,0.24
23,9,9,40,1.45,38.76,33.15,9.64,0,0.68,0.33
18,1,13,13,1.46,48.57,30.54,12.2,0,0.69,0.31
8,15,14,1,1,25.8,20,8,0,0,1
21,25,19,18,2.11,64.8,33.33,16.02,0,0.61,0.39
2,1,23,19,1.68,65.71,41.68,17.47,0,0.63,0.37
18,6,0,1,1,66.3,34,21.36,0,0,1
9,20,1,26,1.58,37.21,22.19,9.8,0,0.62,0.38
15,22,23,76,2.05,34.95,21.21,11.26,0.01,0.26,0.72
20,20,8,150,1.79,9.47,7.83,1.67,0,0.39,0.59
29,29,15,17,1.53,15.72,12.06,3.5,0.06,0.24,0.65
18,8,18,4,2,50.6,38.5,13.51,0,1,0
20,15,15,2,1.5,69.18,56.5,21.2,1,1,0
3,15,11,25,1.8,39.31,19.4,9.05,0.28,0.56,0.4
3,21,19,6,2,22.98,17,5.23,0,0.33,0.67
20,2,23,12,1,45.4,30.33,13.1,0,0.75,0.25
15,12,2,44,1.82,36.85,47.57,10.17,0,0.32,0.66
21,11,13,4,3,115.18,50.25,25.14,0,1,0
2,8,7,3,1.33,62.96,39.67,17.11,0,0.67,0.33
29,3,15,3,2.33,13.02,12.33,2.66,0,0.33,0.67
29,13,0,1,1,11.3,11,2.36,0,0,1
23,28,22,403,1.83,31.83,25.49,7.88,0,0.82,0.18
23,23,4,272,1.7,9.44,6.11,1.71,0,0.46,0.51
18,12,19,30,1.77,50.57,39.2,12.48,0.03,0.67,0.33
3,21,8,28,2,23.34,15.07,6.13,0,0.5,0.5
3,9,23,32,2,15.01,11.25,3.3,0,0.38,0.63
2,28,6,24,1.37,34.6,26.33,10.02,0,0.75,0.25
12,5,17,9,1.22,31.48,29.44,7.77,0.22,0.56,0.44
23,15,19,131,1.69,64.6,52.24,19.54,0.98,0.76,0.24
22,6,16,1,1,7.8,3,0.9,0,1,0
3,12,19,9,2,15.75,12.78,3.68,0,0.56,0.44
21,7,6,36,1.75,12.91,10.22,3.01,0,0.22,0.78
2,29,21,25,1.4,57.16,39.48,16.43,0.04,0.72,0.28
10,17,10,2,1.5,100.36,33,18.9,0,0.5,0.5
28,21,11,66,1.78,39.29,23.47,8.44,0,0.74,0.26
23,9,21,361,1.64,35.71,30.99,8.28,0,0.81,0.17
5,4,16,2,1,103.12,53.5,18.93,0,1,0
5,26,22,32,1.78,96.96,40.75,19.83,0,0.84,0.16
21,5,7,3358,1.57,50.91,42.46,11.21,0,0.9,0.1
21,18,15,1587,1.84,47.05,41.36,10.16,0,0.71,0.29
13,5,14,112,1.78,63.05,62.08,16.41,0.99,0.56,0.43
21,21,21,193,1.94,23.82,20.42,5.28,0,0.51,0.47
22,27,14,1,1,18.3,23,2.8,0,1,0
15,6,23,30,1.57,36.98,24.4,11.83,0,0.27,0.7
11,21,5,2,1.5,81.07,20,14.22,0.5,0.5,0.5
21,12,1,51,1.51,45.14,22.82,13.09,0,0.45,0.53
2,28,3,90,1.84,34.99,23.8,10.3,0,0.6,0.4
2,21,12,984,1.71,54.07,33,13.76,0,0.84,0.16
28,9,19,13,1.38,38.66,29.77,8.54,0,0.54,0.46
20,3,4,38,1.45,16.45,12.26,4.2,0,0.32,0.66
21,29,11,65,2.12,41.11,31.35,12.39,0.02,0.43,0.55
13,18,13,13,1.39,62.43,62.69,17.08,1,0.46,0.54
15,6,4,3,1,40.65,21.33,12.63,0,0.33,0.67
29,12,4,1,1,28.3,18,9.3,0,0,0
4,21,17,1,1,51.84,47,15.1,0,1,0
18,22,22,16,1.62,59.62,39.88,16.57,0,0.88,0.13
7,9,18,85,1.69,13.94,12.19,2.65,0,0.44,0.55
11,11,23,17,1.24,21.74,12.71,4.52,0,0.88,0.12
10,28,8,2369,1.62,12.95,11.98,2.45,0,0.63,0.37
3,7,4,47,1.77,15.18,11.66,3.35,0,0.28,0.72
7,21,7,135,1.61,17.84,11.84,4.23,0,0.6,0.39
2,7,10,25,1.76,32.46,80.4,8.87,0.04,0.44,0.48
2,29,15,9,1.78,76.77,64.89,17.93,0,0.67,0.33
3,28,6,35,2.29,13.36,9.31,2.84,0.03,0.23,0.74
23,15,10,100,1.81,63.47,51.69,20.55,0.96,0.76,0.21
28,9,0,40,2.05,47.1,38.17,12.51,0,0.75,0.25
7,5,18,98,1.84,30.33,27.2,5.67,0.08,0.55,0.44
10,26,21,2,3,62.55,36.5,18.38,0,0.5,0.5
5,5,14,126128,1.72,11.69,13.58,1.63,0,0.52,0.48
20,10,2,49,1.41,23.46,15.92,6.09,0,0.55,0.43
5,13,15,248,1.64,66.54,68.06,15.15,0.93,0.85,0.14
2,15,18,273,1.74,61.48,56.78,18.71,0.9,0.74,0.25
2,29,19,10,1.6,63.53,46.4,17.35,0.1,0.8,0.2
9,1,16,6,1.17,51.64,37.33,12.9,0,0.67,0.33
11,22,0,3,1.33,26.9,21,5.77,0,1,0
28,28,3,512,1.6,8.88,5.53,1.45,0,0.37,0.62
15,8,2,10,2.2,52.4,24.6,15.84,0,0.5,0.5
10,8,21,2,1,37.8,25.5,12.45,0,0,1
20,18,5,21,1.52,22.67,12.05,6.3,0,0.52,0.48
21,2,13,1066,1.72,47.58,38.41,12.68,0,0.77,0.23
18,11,22,5,2.4,48.34,75.6,18.08,0,0.4,0.6
12,2,22,14,1.79,19.92,14.57,5.04,0.07,0.5,0.5
15,15,2,77,1.75,14.87,8.14,4.63,0.02,0.3,0.57
2,20,2,88,1.65,42.11,41.9,12.91,0,0.59,0.41
28,23,20,47,1.72,29.1,22.11,7.14,0,0.79,0.21
2,8,22,9,1.33,61.17,35.44,17.31,0,0.56,0.44
7,2,22,25,1.52,29.84,21.6,7.29,0.08,0.56,0.44
18,12,1,38,1.45,46.03,33.45,13.6,0.03,0.68,0.32
10,13,19,16,1.69,61.98,40.88,15.86,0.5,0.81,0.19
12,23,18,3,2.33,66.91,49.67,15.5,0.33,0.67,0.33
21,18,5,8,1,40.33,24.25,9.8,0,0.63,0.37
2,20,5,41,1.49,44.15,27,13.53,0,0.63,0.37
5,4,22,21,1.48,88,48.38,22.06,0,0.81,0.19
5,27,11,2,1.5,94.43,34.5,17.06,0,0,1
13,18,8,9,1.33,63.82,61,16.78,1,0.55,0.45
7,18,7,114,1.59,23.37,34.27,4.87,0,0.62,0.38
1,18,12,4,1.25,47.32,38.25,11.5,0,0.75,0.25
13,5,3,4,1.25,62.62,22.75,15.59,1,0.75,0.25
7,1,2,9,1.22,42.91,21.11,12.51,0,0.56,0.44
28,29,22,1,2,49.34,28,15.13,0,0,1
2,22,15,1,1,73.5,73,17.58,0,1,0
23,20,17,38,2.05,43.42,45.05,10.65,0,0.71,0.29
28,2,19,22,1.77,37.86,33.5,9.88,0,0.64,0.36
9,3,6,47,1.53,23.34,13.43,6.19,0.02,0.45,0.55
15,21,22,205,1.72,39.54,23.76,11.4,0.01,0.55,0.45
21,16,7,2,1.5,183.55,60.5,35.25,0,1,0
5,25,8,8,1.13,52.98,39,17.52,0,0.38,0.63
9,22,13,4,2.25,47.62,36,18.71,0,0.25,0.75
10,26,14,2,1.5,48.8,40,10.07,0,0,1
23,3,17,32,2.03,50.82,55.19,12.34,0.06,0.59,0.38
23,7,7,10,1.9,33.04,30.2,7.96,0,0.6,0.4
2,8,11,2,3.5,69.36,50.5,20.29,0,0,1
23,12,15,17,1.65,38.48,36.24,9.48,0.12,0.71,0.24
2,12,5,33,1.64,20.59,17.27,5.37,0,0.33,0.67
9,15,10,25,1.8,42.46,26.64,13.26,0.12,0.64,0.36
12,1,2,2,1,25.02,11.5,6.6,0,1,0
15,26,21,21,1.52,87.98,32.33,20.33,0,0.86,0.14
2,1,19,17,2.18,72.18,42.47,18.8,0,0.94,0.06
15,13,20,68,1.54,20.59,14.97,5.8,0.02,0.21,0.74
12,9,1,14,1.57,16.68,13.43,4.26,0,0.29,0.71
3,23,14,6,1,68.07,44.33,14.25,0.67,0.5,0.5
28,15,7,58,1.6,67.53,34.4,18.72,0.95,0.83,0.17
15,6,6,16,2.56,43.59,26.5,12.89,0,0.44,0.56
1,20,16,1,1,9.3,8,1.6,0,0,1
7,18,19,15,1.73,27.85,42.2,5.46,0.07,0.6,0.4
21,23,22,392,1.79,52.34,33.13,12.47,0,0.88,0.11
12,12,12,26,1.04,13.58,12.54,2.44,0.04,0.58,0.42
15,20,19,241,1.71,62.35,42.77,20.04,0.47,0.44,0.55
7,21,8,90,1.88,16.16,10.75,3.94,0,0.56,0.43
